24.63378,42.19819,"W","[36574]"
23.85200,42.43164,"S, unter Fussgangerbrucke","[28914]"
24.63378,42.19808,"O","[28921]"
23.80269,42.87819,"[64875-]","[64875-]"
24.63933,42.19833,"[64887-]","[64887-]"
21.53381,40.21558,"Richtung Grevena","[27849-]"
21.93917,40.36500,"Richtung Kozani","[27852-]"
21.88225,40.36997,"O","[27993-]"
21.78167,40.33717,"[28017-]","[28017-]"
21.61308,40.24853,"[28018-]","[28018-]"
21.88111,40.37017,"[83849-]","[83849-]"
17.83700,47.68433,"km104, O","[14200]"
18.35253,47.61314,"km63, turnable","[14199]"
18.00522,47.68314,"KM 91.5, turnable","[19020]"
17.26606,47.83886,"KM 157.5, turnable","[19021]"
17.52306,47.69078,"turnable, KM 132","[19044]"
18.62056,47.50947,"turnable, KM 38","[19046]"
21.55783,47.90058,"[28782-]","[28782-]"
17.83772,47.68442,"km104, W","[29267]"
11.17292,43.85153,"Rtg. Florenz, KM 278.2","[1342]"
11.19561,44.26069,"Rtg. Bologna, KM 224.75","[1378]"
11.19453,44.22272,"Rtg. Bologna, KM 229.2","[1360]"
12.13536,42.72300,"Rtg. S, KM 449.69","[9486]"
12.19761,42.69828,"N, KM 455.6","[9490]"
12.04750,42.79203,"Rtg. S, KM 438.53","[9485]"
11.86583,43.13431,"Rtg. S, KM 395.2","[9482]"
12.22308,42.65508,"N, KM 461.1","[9477]"
12.21761,42.66667,"Rtg. S, KM 459.7","[9476]"
11.77556,43.24528,"Rtg. SO, KM 380.8","[9463]"
10.92678,43.91292,"Rtg. W, KM 26.2","[9450]"
11.10581,43.85517,"Rtg. W, KM 10","[9433]"
11.21167,44.17972,"Rtg. Bologna, KM 234.3","[1359]"
12.56972,44.03536,"S, removed(?)","[50023-]"
16.83847,41.01778,"S, teilstationar","[27171]"
12.11911,41.96325,"Rtg. SO, KM 24.5","[8864]"
10.99519,43.89500,"Rtg. W, KM 20.286","[9411]"
11.98494,42.02550,"N","[20436]"
16.91611,40.74964,"[51322-]","[51322-]"
13.21786,41.66617,"SO, KM 614.9","[9941]"
11.33158,43.72961,"W, KM 305.3","[9652]"
11.37489,43.72508,"N, KM 309.4","[9655]"
11.40278,43.70017,"Rtg. S, KM 313","[9658]"
11.74269,43.47003,"N, KM 353.95","[9708]"
11.76269,43.33244,"N, KM 370.9","[9709]"
11.18900,43.89486,"Rtg. S, KM 272.8","[9724]"
11.20161,44.20769,"Rtg. Florenz, KM 231","[9767]"
11.20428,44.20442,"N, KM 231.5","[9768]"
10.61253,44.73297,"Rtg. O, KM 135.4","[9828]"
10.82114,44.67561,"Rtg. O, KM 153.4","[9832]"
12.30194,45.68169,"Rtg. N, KM 17.71","[9942]"
12.65611,42.04383,"NW, KM 545.3","[9976]"
12.80056,41.83167,"N, KM 573.3","[9980-]"
13.09861,41.73025,"SO, KM 602.5","[9982]"
13.26361,46.39611,"n. Tunnel Galleria Z aus Rtg. osterreich, KM 75.1, removed(?)","[3962-]"
10.67861,43.81817,"NO, KM 50.4","[15220]"
12.90486,41.77042,"Rtg. Napoli, KM 585.4","[15724]"
13.01408,41.74875,"Rtg. Napoli, KM 594.85","[15725]"
12.82528,41.80047,"N, KM 577.82","[15727]"
12.26694,41.85139,"NW","[20433]"
12.49356,42.30739,"S","[33789]"
11.25444,44.32250,"[24253-]","[24253-]"
11.26833,43.73683,"NO","[23543]"
11.16611,43.76722,"S","[26852]"
15.70056,41.17972,"Rtg. Canosa, KM 143.818, O","[19359]"
12.32917,45.85250,"Rtg. N, KM 37.97","[19360-]"
12.58853,42.23772,"Rtg. SO, 400m vor Tunnel","[21040]"
10.53250,43.82797,"Rtg. FIRENZE","[27560-]"
10.49231,43.46289,"N","[44145-]"
12.20008,45.58800,"NE","[50166-]"
12.20011,45.58817,"W","[50165-]"
10.48994,43.42278,"[50097-]","[50097-]"
12.14086,45.52858,"N","[53353-]"
16.15217,38.61264,"Baustelle","[63708-]"
15.51800,40.50836,"Baustelle","[63711-]"
12.83194,41.79694,"N","[63883]"
16.83256,40.96231,"Baustelle","[64281-]"
7.87272,44.95572,"bs","[81397-]"
15.26636,40.61400,"Baustelle","[81613-]"
15.21986,37.02592,">Siracusa","[81807-]"
16.00217,41.26075,"Baustelle","[81809-]"
