-1.14744,52.97953,"S","[26601]"
-1.13931,52.94069,"N","[26597]"
-1.15303,52.97139,"N","[26598]"
-0.08931,51.51003,"[14941]","[14941]"
-2.25314,51.84681,"[14947]","[14947]"
-2.24442,51.84333,"bs","[14949]"
-1.18678,52.97403,"NW","[14956]"
-1.20019,52.98492,"[14957]","[14957]"
-1.15489,52.99583,"[14963]","[14963]"
-1.14978,52.98933,"[14965]","[14965]"
-1.16947,52.99078,"S","[17223]"
-1.15314,52.99553,"[19895]","[19895]"
-0.09256,51.51083,"[19906]","[19906]"
13.42913,54.67696,"[31313-]@30","[31313-]"
-1.18728,53.01656,"S","[20188]"
-1.24283,53.07725,"N","[24809]"
-2.24208,53.53297,"[43236-]","[43236-]"
-2.20972,53.53278,"[43239-]","[43239-]"
-1.24044,53.08575,"S","[37616]"
0.00431,51.49517,"[64562-]","[64562-]"
-2.25583,51.83950,"bs","[43160]"
-2.25153,51.84675,"bs","[43155]"
-1.18014,52.98672,"[43162]","[43162]"
-4.21642,50.41333,"Saltash Tunnel","[65316-]"
-4.21197,50.40964,"Saltash Tunnel","[65317-]"
-1.13989,52.94361,"S","[26596]"
