4.92767,51.13633,"Rtg. Oevel","[29706]"
5.31389,50.56819,"Rtg. SW","[15578]"
5.35278,50.61347,"Rtg. Norden","[15579]"
5.56583,51.19722,"Rtg. SO, removed(?)","[20781-]"
5.69528,51.03781,"Rtg. Dilsen","[3672]"
5.31306,51.21389,"N","[38519]"
3.27489,51.20719,"Hohe Fa. VITEX in Rtg. Maldegem","[23137]"
5.70028,51.03833,"Rtg. Opoeteren","[3691]"
4.91489,50.84044,"beidseitig","[5263]"
4.60369,51.04497,"Hohe Vaatjesstraat in Rtg. Heist-op-den-Berg","[22732]"
2.87556,50.78417,"Rtg. Wijtschate","[37219-]"
4.23556,50.23083,"[54339-]","[54339-]"
4.52408,51.27564,"Rtg. Brecht","[5573]"
4.94389,51.39417,"Rtg. Merksplas","[19202]"
5.45103,50.68789,"Rtg. Osten","[8773]"
4.95064,51.30250,"S","[18810]"
5.35525,50.88197,"[51159-]","[51159-]"
5.09389,51.15389,"Rtg. Meerhout","[51160]"
2.92067,51.21450,"Rtg. Osten","[6842]"
4.91231,50.79047,">Tienen","[49741]"
2.86658,50.95861,"Rtg. Suden","[4015]"
4.98064,50.91558,"Rtg. Diest","[9585]"
3.56250,50.81306,"Rtg. Oudenaarde","[4125]"
3.56781,50.81533,"Rtg. Kluisbergen","[4126]"
5.05136,51.28519,"Rtg. Turnhout","[19197]"
4.60181,51.02006,"S","[19196]"
4.16125,50.83592,"[4268]","[4268]"
4.17917,50.92028,"Rtg. Osten","[4273]"
4.18153,50.92656,"Rtg. Suden","[4275]"
5.13436,51.13611,"drehbar","[64474]"
4.19311,50.83800,"beidseitig","[4284]"
4.21853,50.84019,"[4303-]","[4303-]"
4.21928,50.90039,"Rtg. Asse","[4304]"
4.23308,50.89731,"Rtg. Asse","[4315]"
4.24789,50.84256,"beidseitig","[4329]"
4.38261,50.76667,"Rtg. Suden","[4380]"
4.38469,50.75914,"Ecke Zonianwoudlaan","[4381]"
4.05694,50.82986,"[53830-]","[53830-]"
4.46981,51.23450,"Rtg. Osten","[4466]"
4.47100,51.23483,"Rtg. Westen","[4469]"
4.46217,51.05722,"Rtg. Suden (?)","[1906]"
4.93528,50.80139,"Ecke Sint-Helena Vest","[1930]"
4.39447,50.74183,"Rtg. Suden","[1919]"
4.71964,50.84833,"stadtauswarts","[4539]"
4.85472,50.97956,"Rtg. Osten","[4566]"
4.86903,51.11072,"Rtg. Suden","[4569]"
4.86950,51.10525,"Rtg. Norden","[4570]"
4.87889,50.97631,"Hohe Shell in Rtg. Osten","[4572]"
4.91839,51.30506,"stadtauswarts","[4577]"
5.00033,51.11300,"Rtg. Meerhout","[1560]"
4.92350,51.31483,"Rtg. Westen","[4580]"
4.93611,50.80167,"Ecke Sint-Helena Vest","[4586]"
4.93797,50.81289,"[4587]","[4587]"
4.93881,51.20156,"Rtg. Westen","[4588]"
4.94722,51.14214,"Hohe JET in Rtg. Geel","[4597]"
4.94789,50.80806,"Rtg. Norden","[4601]"
4.94811,51.14272,"aus Rtg. Geel","[4602]"
4.94878,51.31014,"Rtg. Suden","[4603]"
4.95422,51.28242,"Rtg. Norden","[4606-]"
4.95428,51.31381,"Rtg. Osten","[4608]"
4.95814,51.14653,"aus Rtg. Geel","[4609]"
4.96047,51.31664,"Rtg. Westen","[4610]"
4.96167,51.14761,"Rtg. Geel","[4612]"
4.96528,51.32767,"Rtg. Suden","[4614]"
4.90264,50.46394,"W","[38520]"
4.97128,51.15147,"aus Rtg. Geel","[4616]"
5.07497,51.19806,"Rtg. Westen","[4633]"
5.08594,51.20025,"Rtg. Westen","[4634]"
5.12300,51.20892,"Rtg. Osten","[4641]"
5.15114,51.15064,"Rtg. Olmen","[4649]"
5.20533,51.18158,"stadteinwarts","[4658-]"
5.31950,50.95228,"Rtg. Westen","[4694]"
5.32144,50.95139,"Rtg. Osten","[4695]"
5.34806,50.94364,"stadtauswarts","[4715]"
5.38211,51.12647,"Rtg. Osten","[4744]"
5.38878,51.12708,"Rtg. Westen","[4746]"
5.41003,51.12911,"Rtg. Osten","[4748]"
5.41225,51.12933,"Rtg. Westen","[4750]"
5.50225,51.13553,"Rtg. Osten","[4773]"
5.50983,51.13597,"Rtg. Westen, hinter Baum","[4778]"
5.56461,51.19856,"Rtg. Norden, removed(?)","[4789-]"
5.64183,50.89831,"Rtg. Osten","[4805]"
4.58875,51.18458,"[78]","[78]"
5.03586,50.71303,"Rtg. Hannut","[477]"
5.06319,51.09150,"stadteinwarts","[806]"
4.33272,50.04444,"W","[54338-]"
4.42017,51.24144,"Rtg. Antwerpen, Baustelle","[29144-]"
5.35258,50.88383,"[51158-]","[51158-]"
4.82439,51.19853,"Rtg. Herentals","[1275]"
5.12725,51.23858,"Rtg. Westen","[1539]"
4.92214,51.31536,"Rtg. Osten","[1546]"
4.39458,50.74297,"Rtg. Norden","[1917]"
3.95272,51.11456,"Rtg. Westen","[1725]"
3.93861,51.11328,"Rtg.Osten","[1710]"
4.88028,50.97611,"Hohe Shell in Rtg. Westen","[1775]"
4.68386,50.99469,"Rtg. Osten","[2078]"
4.46378,51.05453,"Rtg. Antwerpen","[2103]"
4.54958,51.13083,"Ecke Boomlaarstraat","[63895]"
4.95861,51.16444,"Rtg. Geel","[3310]"
5.00956,51.18022,"Rtg. Westen","[3302]"
4.38444,50.75972,"Ecke Zonianwoudlaan","[3386]"
4.61861,50.96944,"[3502]","[3502]"
5.30028,50.93931,"Rtg. Diest","[3816]"
5.29772,50.93972,"Rtg. Hasselt","[3821]"
3.30333,50.77889,"Rtg. Norden","[1567]"
4.37242,50.88914,"SO","[21969]"
5.08033,51.08489,"stadteinwarts","[7564]"
5.52592,50.61681,"aus Rtg. Liege","[18684]"
4.18764,50.81206,"Rtg. SO","[15100]"
4.96028,50.76778,"Rtg. Norden","[15101]"
4.85583,50.97944,"Rtg. Westen","[15102]"
5.29125,50.57222,"Rtg. SO, bergab","[15104]"
5.07342,51.24844,"stadtauswarts","[1693-]"
4.52867,51.28097,"Rtg. Norden","[15356]"
4.53833,51.28925,"Rtg. SW","[15357]"
4.19833,50.81139,"Rtg. Westen","[15360]"
4.49778,51.25750,"Rtg. SW","[15369]"
4.77356,50.73444,"n. Kreuzung Rue de l'eglise in Rtg. Namur","[7520]"
3.03944,51.02194,"W","[27529-]"
5.03117,51.08417,"stadteinwarts","[15857]"
4.74011,50.93653,"Rtg. Rotselaar","[15943]"
4.95828,50.82153,"Rtg. Oplinter","[16113]"
5.00461,51.07906,"stadteinwarts","[16454]"
5.14728,50.54333,"Rtg. A15","[17020]"
4.97906,50.82650,"O","[17030]"
2.93733,51.06642,"Rtg. Beerst","[17044]"
2.79344,51.06814,"Rtg. Pervijze","[17045]"
2.90417,50.96764,"O","[17047]"
5.01106,51.13250,"S","[17049]"
4.94528,50.83942,"Rtg. Diest","[17084]"
4.98808,50.93164,"Hohe Kuyperstraatje in Rtg. Tienen","[17085]"
4.75108,50.97036,"Rtg. Rotselaar","[17104]"
4.60453,50.66244,"Rtg. Norden","[17248]"
4.59042,50.66797,"Rtg. Suden","[17249]"
5.19306,50.60386,"Rtg. NW","[17257]"
5.06208,50.58203,"Rtg. Norden","[17398]"
4.77056,51.17672,"Rtg. A13","[17812]"
5.03389,51.44167,"NO","[17813]"
5.10336,51.10711,"Rtg. Meerhout","[14992]"
5.26028,50.54594,"Rtg. Waremme","[14993]"
4.44306,50.81033,"NWW","[18068]"
4.58250,51.18572,"[18078]","[18078]"
3.16258,51.07139,"Rtg. Ruddervoorde","[19917]"
5.00492,51.30908,"Rtg. Turnhout","[14206]"
5.22039,50.14464,"Rtg. Norden","[6244]"
4.53722,51.07722,"SW","[18859]"
4.66275,51.06242,"Rtg. Putte","[18927]"
4.97583,51.34486,"Rtg. Ravels","[19519]"
4.98019,51.34839,"Rtg. Turnhout","[19520]"
5.06831,51.26431,"stadteinwarts","[19522]"
4.98008,51.13358,"ortseinwarts","[20164]"
4.48733,51.24089,"[19743-]","[19743-]"
4.50594,51.23767,"[19803]","[19803]"
3.59044,50.77011,">Ronse","[64035]"
5.36469,51.15869,"Rtg. Hechtel","[20020]"
5.36486,51.15619,"Rtg. Eindhoven","[20021]"
4.96167,51.10231,"NO","[20821]"
4.90986,51.14092,"Rtg. Geel","[36615-]"
5.09508,51.30519,"Rtg. Arendonk","[21855]"
4.95792,51.15500,"Hohe Steenrijt, Rtg. Geel","[22108]"
