4.41203,51.19322,"[51738-]","[51738-]"
4.70800,50.88681,"Rtg. Bahnhof","[38145]"
4.70844,50.88694,"aus Rtg. Bahnhof","[38147]"
5.16719,51.17053,"Ecke Kerkstraat","[1527]"
4.70936,50.88639,"Rtg. Mechelen","[38148]"
4.31239,50.85886,"Ecke N290","[22112]"
4.41444,51.22639,"Ecke N49A in Rtg. Suden","[1613]"
4.41489,51.22594,"Ecke Cassiersstraat in Rtg. Norden","[1606]"
4.41542,51.22422,"Ecke Paardenmarkt","[1617]"
4.38542,50.86639,"Ecke Blauweregenlaan in Rtg. Sint-Lambrechts-Woluwe","[22106]"
4.48556,51.24972,"Ecke Papenaardekenstraat aus Rtg. Merksem","[6896]"
4.55028,51.14194,"Ecke R16 Ring","[24036]"
2.95386,51.14931,"NO","[43999]"
2.81722,50.88583,"[22647]","[22647]"
4.38186,50.92969,"[49775]","[49775]"
4.42639,51.08056,"[53834-]","[53834-]"
4.33917,50.84472,"Ecke Rue d'Anderlecht","[22119]"
4.70939,50.88622,"Rtg. Bahnhof","[38144-]"
3.87917,50.90000,"Ecke Provincieweg","[2211]"
4.39125,51.21331,"Ecke Scheldestraat in Rtg. Norden","[9628]"
4.67183,50.87442,"Ecke Sint-Jansbergsesteenweg","[2067]"
3.20603,51.22925,"Ecke Sint-Pietersgroenestraat in Rtg. Norden","[4068]"
3.21600,51.21475,"Ecke Ezelstraat","[1770]"
3.14278,51.30378,"Rtg. SO","[4055]"
4.30861,50.82403,"Ecke N266","[4287]"
4.01581,50.94000,"Ecke R41 Terlindendreef","[1855]"
4.48981,51.02872,"Ecke R12","[29145-]"
4.32472,50.87181,"[22514]","[22514]"
4.66058,50.86506,"Ecke N264 Koning Bouwdewijnlaan","[24747]"
2.86303,51.20394,"Ecke Middenlaan","[4012]"
2.86389,51.20442,"Ecke Middenlaan","[4013]"
3.73472,51.06278,"[27533]","[27533]"
3.73444,51.06333,"[27534]","[27534]"
3.26281,50.83556,"W","[64649]"
2.81778,50.88583,"[19199]","[19199]"
4.69203,50.88833,"Ecke R23 Den Boschsingel","[2068]"
3.25894,50.83403,"Ecke Overleiestraat, W","[63904]"
4.37750,50.87353,"Ecke Prinses Elisabethlaan","[17855]"
3.19211,51.29411,"Ecke Stationsstraat","[2127]"
3.19225,51.29378,"Ecke Stationsstraat","[1764]"
3.53414,50.98011,"Ecke Guido Gezellelaan","[4121]"
3.57575,51.17986,"Ecke Zuidmoerstraat","[4130]"
3.69514,51.05606,"Ecke Drongensesteenweg","[4157]"
3.69900,51.02275,"aus Rtg. Gent, evtl. 30km/h","[4158]"
3.69878,51.11089,"Ecke Schoonstraat","[4159]"
3.70131,51.00931,"Ecke Hutspotstraat","[4161]"
3.70889,51.06528,"Ecke Wondelgemstraat in Rtg. Osten","[4162]"
3.71869,51.04206,"Ecke Kortrijksesteenweg","[4165]"
3.72689,51.08875,"Ecke N456","[1741]"
3.72667,51.08833,"Ecke N456","[1740]"
3.73828,51.07417,"Ecke Afrikalaan","[4171]"
3.74106,51.05169,"Ecke Kasteellaan","[4173]"
3.71936,51.04203,"Ecke Kortrijksesteenweg","[1759]"
4.69833,50.86875,"Ecke N251 Naamsesteenweg","[2059]"
3.80986,51.20256,"Ecke Grote Markt","[4194]"
3.87833,50.89983,"Ecke Provincieweg","[4206]"
4.01486,50.93997,"Ecke R41 Terlindendreef","[4213]"
4.02458,50.93819,"Ecke Merestraat","[4215]"
4.02528,50.94681,"Ecke Ledebaan","[4217]"
4.02767,50.93708,"Ecke Gentsestraat","[4218]"
4.03069,50.93264,"Ecke Sint Jobstraat","[4221]"
4.04986,50.94639,"Ecke Binnenstraat","[1845]"
4.04972,50.98289,"Ecke Dekkersweg","[4228]"
4.05056,50.94594,"Ecke Binnenstraat","[4229]"
