18.35092,43.83169,"O","[22281]"
18.35419,43.84739,"W","[19188]"
18.32925,43.84308,"W, in front of pedestrian crossing","[22304]"
17.89447,44.25656,"beidseitig","[23854]"
18.42075,43.85878,"W","[24083]"
18.39822,43.85567,"W, Fußgängerüberweg","[24101]"
18.39219,43.85389,"O, TraffiTower","[24516]"
18.09494,44.55553,"beidseitig","[24532]"
17.80597,44.15106,"beidseitig","[25946]"
17.64239,44.22942,"beidseitig","[27857]"
17.21586,43.70042,"S (20km/h) + N","[29234]"
17.81333,43.33444,"from city","[29738-]"
18.36686,43.84908,"O","[36758-]"
17.20925,44.77186,"beidseitig, TraffiStar SR520, N(?)","[49965-]"
12.18017,51.81642,"Ecke 'Köthener Str.' aus Rtg. Mosigkau","[3810]"
8.91244,48.95331,"Ecke Mühlackerstr. in Rtg. Bruchsal","[3592]"
8.80294,50.13706,"Kreuzung 'Am Kreuzstein' in Rtg. Dörnigheim","[521]"
13.15481,51.20022,"Abzweig Wutzschwitz in Rtg. Riesa","[3342]"
12.06886,54.15192,"Ecke Güstrower Str. in Rtg. Warnemünde, PoliScan Speed","[3051]"
8.79378,48.72828,"Ecke Eugen-Zeyher-Str. in Rtg. West","[1176]"
8.79442,48.72833,"Ecke Eugen-Zeyher-Str. in Rtg. Ost","[15386]"
7.03653,51.03917,"Testanlage Firma Robot, Höhe Karl-Carstens-Ring, Front","[23501]"
11.50244,48.19286,"Kreuzung Max-Born-Str., stadteinwärts","[23836]"
7.25911,51.50200,"Ecke Abfahrt A43, stadteinwärts","[51028]"
6.84692,50.92808,"Höhenkontrolle nur für LKW, nach AK Köln-West in Rtg. Norden vor Tunnel, 60km/h wegen Baustelle, Auffahrt von A4 wird auch überwacht","[86004]"
25.73411,62.23228,"S","[8929]"
25.75181,62.23881,"S","[8931]"
23.74656,61.50331,"SW","[9765]"
25.73494,62.23253,"N","[15331]"
23.74703,61.50319,"NO","[6790]"
25.75281,62.23911,"N","[16029]"
-1.66567,52.44411,"O","[37034]"
8.95072,44.60111,"Rtg. N","[3952]"
8.93886,44.59278,"Rtg. N","[3945]"
8.93806,44.58639,"beidseitig","[3944]"
11.18503,46.60956,"aus Rtg. MEBO in Rtg. Postal, Fußgängerübergang","[9932]"
12.26714,41.76242,"[29181]","[29181]"
12.26336,41.76592,"bs","[33824]"
12.26750,41.76222,"[44347]","[44347]"
5.26247,52.28272,"Ecke Blaricummerweg","[6315]"
4.20389,51.97017,"Ecke N223","[6926]"
4.83750,52.06361,"Kreuzung Oosteinde","[9187]"
5.26153,52.28278,"Ecke Blaricummerweg","[475]"
4.83681,52.06403,"Kreuzung Oosteinde","[642]"
6.19911,51.38856,"Ecke Ausfahrt A67","[943]"
4.20486,51.96981,"Ecke N223","[1445]"
6.19931,51.39050,"Ecke Ausfahrt A67","[2286]"
4.26472,51.85872,"Busspur vor Unterführung in Rtg. W","[150]"
4.68219,52.41319,"Durchfahrtskontrolle nach Brücke zw. 6 und 9 Uhr in Rtg. Osten","[15061]"
5.76764,51.44064,"Ecke Eikhofweg","[15065]"
5.76806,51.44083,"Ecke Eikhofweg","[21617]"
20.79350,51.09972,"W","[21431]"
21.04678,52.19017,"kombiniert (?), beidseitig(?)","[64862-]"
21.04725,52.19008,"kombiniert (?), beidseitig(?)","[83581-]"
24.09083,45.79000,"Attrappe, dummy radar","[22989-]"
23.57242,46.77111,"[64133-]","[64133-]"
23.56653,46.76847,"[64137-]","[64137-]"
23.59100,46.77136,"[64141-]","[64141-]"
23.58808,46.77375,"[64147-]","[64147-]"
30.32386,59.80133,"[70600-]","[70600-]"
37.76600,55.44061,"[70549-]","[70549-]"
37.76625,55.44058,"[70548-]","[70548-]"
37.95478,55.81422,"[70476-]","[70476-]"
43.64458,43.97067,"[70474-]","[70474-]"
60.21753,57.48119,"[70447-]","[70447-]"
73.41772,61.25750,"[70358-]","[70358-]"
39.68633,47.21167,"[70316-]","[70316-]"
39.78808,47.23375,"[70314-]","[70314-]"
39.74842,47.23858,"[70310-]","[70310-]"
39.69831,47.23794,"[70306-]","[70306-]"
39.79811,47.25633,"[70266-]","[70266-]"
39.71681,47.23394,"[70265-]","[70265-]"
39.75214,47.24928,"[70264-]","[70264-]"
39.69772,47.25642,"[70258-]","[70258-]"
73.35067,61.24917,"[70244-]","[70244-]"
30.32478,60.01089,"[70082-]","[70082-]"
38.93225,47.27614,"[70061-]","[70061-]"
73.40464,61.27069,"[70015-]","[70015-]"
61.41639,55.16078,"[69976-]","[69976-]"
37.45072,55.75047,"[69420-]","[69420-]"
39.88194,59.21375,"[69417-]","[69417-]"
49.65064,58.59356,"[69380-]","[69380-]"
37.33792,44.90092,"[69294-]","[69294-]"
43.06628,44.03906,"[69199-]","[69199-]"
38.83803,44.88619,"[69196-]","[69196-]"
73.40256,61.26625,"[69184-]","[69184-]"
37.33308,44.90522,"[69148-]","[69148-]"
39.70839,47.26794,"[69086-]","[69086-]"
44.02286,53.15597,"[68805-]","[68805-]"
44.47133,51.48378,"[68804-]","[68804-]"
57.55239,58.83997,"[68799-]","[68799-]"
42.24367,51.95917,"[68798-]","[68798-]"
37.85206,55.91356,"[68791-]","[68791-]"
39.11503,44.99942,"[68788-]","[68788-]"
28.93139,60.66417,"[68779-]","[68779-]"
30.44236,60.04142,"[68777-]","[68777-]"
30.51781,59.94578,"[68776-]","[68776-]"
31.99792,52.50936,"[68773-]","[68773-]"
33.45294,53.64258,"[68772-]","[68772-]"
35.25197,54.74817,"[68770-]","[68770-]"
36.78361,55.13853,"[68766-]","[68766-]"
37.07903,55.71539,"[68765-]","[68765-]"
37.23392,55.73700,"[68763-]","[68763-]"
37.23528,56.74333,"[68762-]","[68762-]"
37.29422,55.74456,"[68760-]","[68760-]"
