5.54636,50.58619,"[64469-]","[64469-]"
3.38389,50.73389,"Rtg. SW","[3452]"
2.87000,50.99639,"Hohe Schule in Rtg. Diksmuide","[17046]"
4.41031,51.21122,"op het einde van de Gasthuistunnel","[21280]"
4.46744,51.15436,"Rtg. Boechout","[65354]"
4.47508,51.15489,"stadteinwarts","[65512]"
4.02733,50.37911,"[83637-]","[83637-]"
4.69778,50.39389,"vers rue de Bambois","[87716-]"
6.09972,50.75939,"Rtg. Hauptbahnhof, Mo. - Fr. von 7 - 18 Uhr 30 km/h, sonst 50 km/h","[4]"
6.05344,50.79919,"Hohe Brunnenstr. in Rtg. A4, ausser Betrieb","[7]"
6.19903,50.88714,"OA in Rtg. Oidtweiler, drehbar","[1914]"
6.19469,50.86058,"Ecke Querstr. in Rtg. Eschweiler","[3614-]"
9.14319,48.90325,"Rtg. Ludwigsburg, drehbar (?)","[3704]"
7.98964,51.13089,"Ortsmitte aus Rtg. Grevenbruck","[3424]"
10.48567,51.59058,"OE aus Rtg. Nordhausen","[3706]"
14.16928,50.91447,"Hohe Hotel Elbpromenade, drehbar","[1397]"
8.73561,50.17275,"bergab aus Rtg. Frankfurter Str.","[1589]"
8.75697,50.20892,"Rtg. B3","[1557]"
6.17369,50.90831,"OE aus Rtg. ubach-Palenberg","[1915]"
6.18819,50.89906,"Hohe Kindergarten, drehbar, ohne Sensoren","[1916]"
9.45014,48.75758,"OA in Rtg. Baltmannsweiler/Esslingen","[107]"
8.40700,49.68464,"OE aus Rtg. Nordheim","[8148]"
7.18131,50.74139,"drehbar","[67]"
12.54506,52.40828,"drehbar","[1220]"
8.92769,50.18797,"Hohe Baumschule auf Verkehrsinsel, drehbar, aufgeklebte Attrappe auf einer Seite","[3682]"
8.91125,50.19700,"Hohe Bushaltestelle in Ortsmitte, drehbar","[3080]"
8.45697,49.64606,"Hohe Bahnhof, drehbar, TraffiTower light","[3250]"
8.46983,49.64247,"Hohe Schillerschule","[3118]"
8.47039,49.64272,"Hohe Schillerschule","[3290]"
9.24219,48.67947,"OE aus Rtg. Neuhausen, 6-22Uhr 50km/h u. Anlieger-Durchfahrtverbot, LKW- Durchfahrtverbot 24h","[1918]"
12.25233,51.83639,"Hohe Fussgangerampel in Rtg. Nordost, Schleifen defekt(?)","[2823]"
12.25306,51.83681,"Hohe Fussgangerampel in Rtg. Sudwest","[3495]"
13.67778,51.05847,"200m lange 30-Zone vor Schule, drehbar","[3461]"
13.73586,51.08789,"Hohe Gehorlosenheim vor Bushaltestelle, drehbar, Mo-Fr 6-17 Uhr, sonst 50 km/h","[3661]"
13.71561,51.03033,"drehbar, von 06-20 Uhr, sonst 50km/h","[3629]"
13.80744,51.02719,"Einmundungsbereich Hellendorfer Str. in Hohe Schule, drehbar","[584]"
6.76856,50.75561,"OE aus Rtg. Erftstadt-Erp","[8300]"
7.07542,51.37961,"OE aus Rtg. Velbert in Hohe Rehmanns Hof","[1129]"
14.47281,52.37197,"Hohe Schule in Rtg. Berlin, von 7-16 Uhr 30 sonst 50km/h(?)","[997-]"
9.20872,48.93961,"OE aus Rtg. Benningen","[3479]"
9.20342,48.93519,"Hohe Sparkasse, bergab, abgebaut/inaktiv(?)","[3599]"
9.61767,48.70503,"OE aus Rtg. Jebenhausen","[8263]"
9.96161,51.50672,"OE aus Rtg. Klein Lengden","[522]"
8.48144,49.91856,"Hohe Turnhalle an Fussgangerampel, stadtauswarts","[3295]"
8.48025,49.88086,"OE aus Rtg. Gross Gerau, drehbar","[1777]"
8.48297,49.87475,"300m nach OE aus Rtg. Riedstadt, drehbar","[3168]"
8.88953,49.87547,"Hohe Schule, beidseitig","[3518]"
7.01753,51.18786,"kurz vor OA in Rtg. Solingen","[3043]"
14.41431,51.74389,"Ortsmitte, N, zu Schulbuszeiten 30 km/h, sonst 50km/h","[3408]"
7.46686,51.37311,"drehbar","[148]"
7.46042,51.38000,"stadteinwarts","[147]"
7.47028,51.38164,"Hohe Fussgangerubergang auf Mittelinsel in Rtg. Fritz-Reuter-Str.","[2070]"
7.45386,51.38161,"Hohe Sparkasse in Rtg. Herderstr.","[8004]"
7.48194,51.34767,"Hohe Schule in Rtg. Krahnockenstr.","[3500]"
7.49003,51.34411,"Hohe Rundturnhalle vor Grundschule in Rtg. B54","[812]"
7.38411,51.33997,"200m n. Eisenbahnbrucke in Rtg. Wetter-Volmarstein, drehbar, 22-6 Uhr 50 km/h","[2568]"
7.44836,51.35886,"Hohe Grundschule, bergauf, drehbar","[3077]"
7.39756,51.34358,"Hohe Kindergarten in Rtg. B7, bergab","[1304]"
7.41183,51.35306,"Hohe Grundschule, stadteinwarts","[2919]"
9.32203,47.67569,"OE aus Rtg. Friedrichshafen, drehbar (?)","[3861]"
9.31781,47.67669,"OE aus Rtg. Meersburg, drehbar","[8114]"
9.95803,53.56061,"200m n. Kreuzung Max-Brauer-Allee, stadteinwarts","[3862]"
9.95303,53.56175,"150m n. Kreuzung Max-Brauer-Allee, stadtauswarts","[8026]"
8.91489,50.10058,"OE aus Rtg. B43A, keine Sensoren","[161]"
8.89492,50.17917,"OE aus Rtg. Bruchkobel auf 30 geandert","[3024]"
9.10778,49.18611,"OE aus Rtg. Furfeld","[693]"
8.85456,50.04581,"OE aus Rtg. Hainhausen, nach Gaststatte Grabenhofchen","[3514]"
8.85253,50.04631,"OE aus Rtg. Heusenstamm","[1579]"
14.25750,51.43883,"Hohe Commerzbank in Rtg. Westen","[1430]"
6.87392,50.87136,"vor OE aus Rtg. B265, inaktiv","[666]"
6.88833,50.89597,"OE aus Rtg. Stotzheim","[529]"
9.99953,48.34053,"vor OA an Ecke Beim Falltor in Rtg. Ulm-Wiblingen","[1349]"
7.73083,49.43211,"Hohe Naumburger Str. in Rtg. Hohenecker Str., starkes Gefalle, drehbar","[8328]"
7.59578,51.12917,"Hohe Schule in Rtg. Meinerzhagen","[241]"
9.41725,48.65428,"OE aus Rtg. Lindorf, Hohe Schule","[3239]"
6.93547,50.96350,"Hohe Kindergarten, drehbar","[8220]"
7.05789,50.96797,"Hohe Krankenhaus, stadteinwarts","[8229]"
6.87942,50.94114,"Rtg. Norden, Schulweg!","[8296]"
7.06150,50.93889,"Rtg. Strassburger Platz","[8245]"
6.90325,51.02314,"Hohe Kindergarten n. Stockholmer Allee, abgebaut(?)","[1661-]"
6.90075,51.02178,"Hohe Kindergarten in Rtg. Meierhofer Str.","[3645]"
7.19506,50.69767,"OE aus Rtg. Heisterbach","[1270]"
8.52106,50.18197,"Hohe Stiftstr. aus Rtg. Oberhochstadt","[2773]"
9.79772,48.64250,"n. Brucke in Rtg. B10","[3707]"
6.94611,51.12167,"Hohe Fussgangerinsel, beidseitig","[1553]"
9.03372,50.17656,"OE aus Rtg. Ravolzhausen, Gefallstrecke, drehbar","[1263]"
9.04108,50.18256,"Hohe Gemeindezentrum in Rtg. Marktplatz","[3723]"
12.39625,51.30578,"stadtauswarts an der Sparkasse in Hohe An der Marchenwiese, werktags von 6-20 Uhr, sonst 50km/h (?)","[215]"
8.77511,50.01700,"drehbar","[8511]"
8.55828,49.46631,"Ecke Ottenhoferstr. bei Schule","[2152]"
8.53539,49.48158,"Rtg. Umgehungsstr., gegenuber ASV Feudenheim Parkplatz","[2665]"
8.49222,49.53269,"n. Kirche in Rtg Waldstr.","[1648]"
8.47192,49.46050,"Rtg. Speyerer Strasse, vor Moll-Gymnasium, ohne Kamera","[1654]"
8.46169,49.49036,"zw. E6 und F6","[2656]"
8.50461,49.46717,"Ecke Hellebardenweg aus Rtg. Neuostheim, ggu. Volksbank, ausser Betrieb","[2667]"
8.54053,49.49517,"Rtg. Mannheim, versteckt zw. Baumen","[2666]"
8.54622,49.49319,"aus Rtg. Feudenheim gleich nach Brucke und Mudauer Ring","[3293]"
6.88806,51.08611,"Hohe Otto-Hahn-Gymnasium in Rtg. LEV-Hitdorf","[1439]"
6.88864,51.08500,"Hohe Otto-Hahn-Gymnasium, stadteinwarts","[3647]"
6.21897,50.56667,"Ortsmitte Hohe Schule in Rtg. Eupen, Mo-Fr von 7 bis 17 Uhr 30 km/h, sonst 50 km/h","[1131]"
9.78897,48.82128,"OE aus Rtg. Wetzgau in Hohe Kreiskrankenhaus, beschadigt","[2160]"
7.79742,50.30603,"OE aus Rtg. Singhofen","[1991]"
7.81844,50.29531,"Anfang Gefallstrecke (LKW 30 km/h, PKW 50 km/h) aus Rtg. Singhofen","[1994]"
8.91025,50.22653,"Hohe Backerei Bruckner in Rtg. Limeshain","[3049]"
7.94822,48.44025,"Ortsmitte Hohe Tankstelle in Rtg. Offenburg","[2936]"
7.91886,48.48731,"Ortsmitte in Rtg. Offenburg","[2163]"
9.28908,48.71503,"am Bahnubergang, beidseitig","[3636]"
6.25031,51.23100,"OE aus Rtg. Schwalmtal","[1050]"
8.53169,49.00869,"OA in Rtg. Johlingen","[1932]"
9.20903,48.95964,"Ortsmitte, beidseitig","[1441]"
7.82286,51.24378,"Poliscan. vor Bahnubergang in Rtg. Werdohl","[750]"
6.41522,50.21017,"OE aus Rtg. Gondenbrett hinter blinkendem Warnschild","[3243]"
8.97222,47.73781,"Rtg. Luisenplatz","[1242]"
8.95997,47.74650,"Rtg. Suden","[1243]"
8.53536,50.09489,"Testanlage PoliScan, beidseitig","[22648]"
7.15750,51.17403,"hinter Winol vor OA in Rtg. Solingen","[3449]"
7.18447,51.18278,"Einbahnstr., ausser Betrieb","[3492]"
9.18828,48.50428,"beidseitig","[1833]"
9.17189,48.50189,"OE aus Rtg. Wannweil, beidseitig","[351]"
9.21653,48.49500,"Hohe Kramerstr.","[1363]"
9.22044,48.49258,"Hohe Schule","[3195]"
9.22069,48.49411,"Rtg. NW","[8254]"
9.21378,48.49289,"Hohe Schmiedestr.","[1364]"
9.14814,48.48353,"OE aus Rtg. Reutlingen, beidseitig","[353]"
9.14389,48.48250,"OE aus Rtg. Reutlingen, beidseitig","[3845]"
9.22069,48.49053,"Hohe Leonhardsplatz","[3174]"
8.89169,50.02164,"n. Brucke uber B45 aus Rtg. Industriegebiet","[3400]"
8.88853,50.05081,"Hohe Burgerhaus in Rtg. Hauptstr.","[2950]"
8.93564,48.48447,"Poliscan, Hohe Bushaltebucht, beidseitig, ggu. Schule","[3630]"
8.93767,48.47708,"Poliscan, Ortsmitte, beidseitig","[8162]"
8.96853,48.50097,"Poliscan, OA Hohe Verkehrsinsel, beidseitig","[1636]"
8.41900,49.98917,"drehbar zw. Niddastr. und Elbestr.","[3610]"
13.25614,51.26281,"Hohe KITA, drehbar","[8063]"
8.93744,50.05525,"Ortsmitte, drehbar","[3447]"
7.46692,51.66247,"drehbar","[1421]"
6.23775,50.73689,"OA in Rtg. Mausbach","[1053]"
6.19944,50.77200,"drehbar, keine Sensoren 06.2008","[2921]"
8.41086,49.92297,"OE aus Rtg. Geinsheim in Hohe Fussgangerinsel, drehbar","[3176]"
8.98589,48.52483,"OE aus Rtg. Tubingen","[701]"
8.97533,48.52728,"OE aus Rtg. Herrenberg","[3689]"
7.09789,51.33881,"Rtg. Neviges","[3693]"
